NaN,2.798,2.796,2.794,2.792,2.79,2.788,2.786,2.784,2.782,2.78,2.778,2.776,2.774,2.772,2.77,2.768,2.766,2.764,2.762,2.76,2.758,2.756,2.754,2.752,2.75,2.748,2.746,2.744,2.742,2.74,2.738,2.736,2.734,2.732,2.73,2.728,2.726,2.724,2.722,2.72,2.718,2.716,2.714,2.712,2.71,2.708,2.706,2.704,2.702,2.7,2.698,2.696,2.694,2.692,2.69,2.688,2.686,2.684,2.682,2.68,2.678,2.676,2.674,2.672,2.67,2.668,2.666,2.664,2.662,2.66,2.658,2.656,2.654,2.652,2.65,2.648,2.646,2.644,2.642,2.64,2.638,2.636,2.634,2.632,2.63,2.628,2.626,2.624,2.622,2.62,2.618,2.616,2.614,2.612,2.61,2.608,2.606,2.604,2.602,2.6,2.598,2.596,2.594,2.592,2.59,2.588,2.586,2.584,2.582,2.58,2.578,2.576,2.574,2.572,2.57,2.568,2.566,2.564,2.562,2.56,2.558,2.556,2.554,2.552,2.55,2.548,2.546,2.544,2.542,2.54,2.538,2.536,2.534,2.532,2.53,2.528,2.526,2.524,2.522,2.52,2.518,2.516,2.514,2.512,2.51,2.508,2.506,2.504,2.502,2.5,2.498,2.496,2.494,2.492,2.49,2.488,2.486,2.484,2.482,2.48,2.478,2.476,2.474,2.472,2.47,2.468,2.466,2.464,2.462,2.46,2.458,2.456,2.454,2.452,2.45,2.448,2.446,2.444,2.442,2.44,2.438,2.436,2.434,2.432,2.43,2.428,2.426,2.424,2.422,2.42,2.418,2.416,2.414,2.412,2.41,2.408,2.406,2.404,2.402,2.4,2.398,2.396,2.394,2.392,2.39,2.388,2.386,2.384,2.382,2.38,2.378,2.376,2.374,2.372,2.37,2.368,2.366,2.364,2.362,2.36,2.358,2.356,2.354,2.352,2.35,2.348,2.346,2.344,2.342,2.34,2.338,2.336,2.334,2.332,2.33,2.328,2.326,2.324,2.322,2.32,2.318,2.316,2.314,2.312,2.31,2.308,2.306,2.304,2.302,2.3,2.298,2.296,2.294,2.292,2.29,2.288,2.286,2.284,2.282,2.28,2.278,2.276,2.274,2.272,2.27,2.268,2.266,2.264,2.262,2.26,2.258,2.256,2.254,2.252,2.25,2.248,2.246,2.244,2.242,2.24,2.238,2.236,2.234,2.232,2.23,2.228,2.226,2.224,2.222,2.22,2.218,2.216,2.214,2.212,2.21,2.208,2.206,2.204,2.202,2.2,2.198,2.196,2.194,2.192,2.19,2.188,2.186,2.184,2.182,2.18,2.178,2.176,2.174,2.172,2.17,2.168,2.166,2.164,2.162,2.16,2.158,2.156,2.154,2.152,2.15,2.148,2.146,2.144,2.142,2.14,2.138,2.136,2.134,2.132,2.13,2.128,2.126,2.124,2.122,2.12,2.118,2.116,2.114,2.112,2.11,2.108,2.106,2.104,2.102,2.1,2.098,2.096,2.094,2.092,2.09,2.088,2.086,2.084,2.082,2.08,2.078,2.076,2.074,2.072,2.07,2.068,2.066,2.064,2.062,2.06,2.058,2.056,2.054,2.052,2.05,2.048,2.046,2.044,2.042,2.04,2.038,2.036,2.034,2.032,2.03,2.028,2.026,2.024,2.022,2.02,2.018,2.016,2.014,2.012,2.01,2.008,2.006,2.004,2.002,2,1.998,1.996,1.994,1.992,1.99,1.988,1.986,1.984,1.982,1.98,1.978,1.976,1.974,1.972,1.97,1.968,1.966,1.964,1.962,1.96,1.958,1.956,1.954,1.952,1.95,1.948,1.946,1.944,1.942,1.94,1.938,1.936,1.934,1.932,1.93,1.928,1.926,1.924,1.922,1.92,1.918,1.916,1.914,1.912,1.91,1.908,1.906,1.904,1.902,1.9,1.898,1.896,1.894,1.892,1.89,1.888,1.886,1.884,1.882,1.88,1.878,1.876,1.874,1.872,1.87,1.868,1.866,1.864,1.862,1.86,1.858,1.856,1.854,1.852,1.85,1.848,1.846,1.844,1.842,1.84,1.838,1.836,1.834,1.832,1.83,1.828,1.826,1.824,1.822,1.82,1.818,1.816,1.814,1.812,1.81,1.808,1.806,1.804,1.802,1.8,1.798,1.796,1.794,1.792,1.79,1.788,1.786,1.784,1.782,1.78,1.778,1.776,1.774,1.772,1.77,1.768,1.766,1.764,1.762,1.76,1.758,1.756,1.754,1.752,1.75,1.748,1.746,1.744,1.742,1.74,1.738,1.736,1.734,1.732,1.73,1.728,1.726,1.724,1.722,1.72,1.718,1.716,1.714,1.712,1.71,1.708,1.706,1.704,1.702,1.7,1.698,1.696,1.694,1.692,1.69,1.688,1.686,1.684,1.682,1.68,1.678,1.676,1.674,1.672,1.67,1.668,1.666,1.664,1.662,1.66,1.658,1.656,1.654,1.652,1.65,1.648,1.646,1.644,1.642,1.64,1.638,1.636,1.634,1.632,1.63,1.628,1.626,1.624,1.622,1.62,1.618,1.616,1.614,1.612,1.61,1.608,1.606,1.604,1.602,1.6,1.598,1.596,1.594,1.592,1.59,1.588,1.586,1.584,1.582,1.58,1.578,1.576,1.574,1.572,1.57,1.568,1.566,1.564,1.562,1.56,1.558,1.556,1.554,1.552,1.55,1.548,1.546,1.544,1.542,1.54,1.538,1.536,1.534,1.532,1.53,1.528,1.526,1.524,1.522,1.52,1.518,1.516,1.514,1.512,1.51,1.508,1.506,1.504,1.502,1.5,1.498,1.496,1.494,1.492,1.49,1.488,1.486,1.484,1.482,1.48,1.478,1.476,1.474,1.472,1.47,1.468,1.466,1.464,1.462,1.46,1.458,1.456,1.454,1.452,1.45,1.448,1.446,1.444,1.442,1.44,1.438,1.436,1.434,1.432,1.43,1.428,1.426,1.424,1.422,1.42,1.418,1.416,1.414,1.412,1.41,1.408,1.406,1.404,1.402,1.4,1.398,1.396,1.394,1.392,1.39,1.388,1.386,1.384,1.382,1.38,1.378,1.376,1.374,1.372,1.37,1.368,1.366,1.364,1.362,1.36,1.358,1.356,1.354,1.352,1.35,1.348,1.346,1.344,1.342,1.34,1.338,1.336,1.334
-9.9376e-12,0.00027106,0.00033904,0.00038024,0.00013407,9.9618e-05,-0.00025886,-0.00012164,-0.00010857,-5.2207e-05,-3.2161e-05,8.7741e-05,0.00011314,-4.9603e-05,0.00012599,0.00011859,0.00027446,0.00021621,0.00018565,0.00021126,0.00012658,0.00011307,0.00011128,0.00022515,0.00030172,0.00026801,0.00023765,0.00037458,0.00054511,0.00050647,0.00049727,0.00048654,0.00052486,0.00041676,0.00037532,0.00031546,0.00033472,0.00038835,0.0003268,0.00040712,0.00044693,0.00044718,0.00028621,0.00033599,0.00034252,0.00022551,0.00023056,0.00016293,0.00011935,0.00024282,4.618e-05,5.2175e-05,0.00011917,0.00016441,0.00027797,0.00022121,0.00019402,0.00020889,0.00017885,0.00019057,0.00022681,0.00020727,0.00016366,0.0001201,7.6569e-05,3.3077e-05,9.1829e-05,0.00010882,0.00015686,7.3739e-05,6.4939e-05,7.4341e-05,0.00014414,0.00012741,0.00011047,0.00012076,0.00010438,0.00011087,9.9299e-05,6.5545e-05,2.634e-05,-4.9858e-06,5.2237e-06,1.569e-05,2.2941e-05,2.0734e-05,3.999e-05,4.0438e-05,-1.7869e-05,-8.7084e-06,-3.7329e-05,-3.7873e-05,-3.775e-05,-3.4171e-05,-8.5839e-05,-0.00012055,-0.00010537,-4.5483e-05,-6.0557e-05,-7.7349e-05,-3.4568e-05,-3.5664e-05,-2.5921e-05,1.8138e-05,3.5297e-05,2.3221e-05,8.1295e-05,9.8302e-05,3.9505e-05,4.4118e-05,7.9165e-05,6.3177e-05,6.0573e-05,8.0771e-05,9.6615e-05,0.00011956,0.00016058,0.00013367,8.495e-05,0.00013278,6.8217e-05,0.00011044,8.3769e-05,0.00012179,7.8809e-05,9.2694e-05,7.6798e-05,4.2214e-05,4.7184e-05,-1.0874e-05,-1.9507e-05,-3.0262e-05,-3.9917e-05,-4.3084e-05,-5.6878e-05,-7.4996e-05,-8.778e-05,-8.3933e-05,-7.9565e-05,-6.9736e-05,-6.2414e-05,-5.5526e-05,-2.0117e-05,2.6264e-06,1.3532e-06,8.8461e-06,2.7554e-05,3.8991e-05,3.407e-05,3.6486e-05,5.3433e-05,4.2127e-05,3.2444e-05,8.6869e-05,0.00010197,9.3666e-05,8.0596e-05,7.8119e-05,7.7627e-05,5.1736e-05,4.1935e-05,2.2842e-05,-1.4271e-05,-7.5178e-06,-3.2752e-05,-3.2836e-05,-4.1666e-05,-5.4993e-05,-5.4376e-05,-4.3464e-05,-3.4302e-05,-3.7756e-05,-4.0035e-05,-2.4025e-05,-1.1701e-05,-4.5419e-05,-4.0359e-05,-2.6355e-05,-5.3625e-05,-7.6897e-05,-7.3621e-05,-7.4073e-05,-6.9381e-05,-6.799e-05,-5.4488e-05,-4.3725e-05,-4.6393e-05,-4.7467e-05,-4.3169e-05,-2.5065e-05,-2.7211e-05,-2.5053e-05,-1.8461e-05,-1.6197e-05,-1.4319e-05,-4.1488e-05,-3.5831e-05,-3.0153e-05,-2.9598e-05,-2.7041e-05,-2.4236e-05,-1.3179e-05,-1.1511e-06,-3.8222e-06,2.4103e-06,-3.401e-06,-1.8729e-05,-3.2217e-05,-4.8043e-05,-6.7616e-05,-8.8677e-05,-0.00010192,-9.831e-05,-8.6503e-05,-9.3512e-05,-0.00010926,-0.00010418,-9.5892e-05,-9.2859e-05,-8.7206e-05,-6.751e-05,-4.2015e-05,-2.2221e-05,-9.9561e-06,-7.4732e-06,2.1009e-05,-1.6753e-05,-2.3257e-05,-3.1545e-05,-4.0774e-05,-4.8728e-05,-6.1565e-05,-8.3025e-05,-0.00010382,-0.0001129,-0.00010449,-0.00011175,-0.00011048,-0.0001181,-0.000124,-0.00012017,-0.00011748,-0.0001288,-0.00012993,-0.00013437,-0.00013239,-0.00012841,-0.00013016,-0.00013075,-0.00012956,-0.00013368,-0.00012467,-0.00013707,-0.00013039,-0.00012098,-0.00011527,-0.00011473,-0.00011679,-0.00011467,-9.7397e-05,-8.2247e-05,-6.4625e-05,-5.4658e-05,-5.2684e-05,-4.8125e-05,-3.9245e-05,-4.5809e-05,-6.0047e-05,-5.4441e-05,-6.5722e-05,-8.1811e-05,-8.124e-05,-7.4472e-05,-9.8381e-05,-0.00010105,-0.00010449,-9.5428e-05,-9.7507e-05,-0.00010722,-0.00011199,-0.00010939,-0.00012044,-0.00012989,-0.00013714,-0.00013522,-0.00012331,-0.00010727,-9.836e-05,-0.00012103,-0.00012074,-0.00012668,-0.00012678,-0.00012206,-0.00012491,-0.00010905,-0.00010103,-0.00010171,-0.00010391,-9.6766e-05,-7.578e-05,-5.4687e-05,-5.856e-05,-5.7193e-05,-6.0538e-05,-6.3073e-05,-6.3298e-05,-7.9012e-05,-7.3684e-05,-6.2947e-05,-5.6406e-05,-6.203e-05,-7.854e-05,-8.8713e-05,-8.2961e-05,-8.7875e-05,-8.7613e-05,-8.0386e-05,-7.2575e-05,-7.3252e-05,-6.8117e-05,-5.6866e-05,-5.6866e-05,-6.3506e-05,-6.0008e-05,-6.7382e-05,-6.771e-05,-6.9866e-05,-7.284e-05,-7.7683e-05,-9.2048e-05,-6.9852e-05,-6.5139e-05,-6.7013e-05,-6.6576e-05,-5.8985e-05,-5.2747e-05,-5.9383e-05,-5.8451e-05,-5.3354e-05,-5.2592e-05,-6.2376e-05,-6.9284e-05,-8.9918e-05,-0.00010302,-0.00010132,-0.00010381,-9.2333e-05,-8.8534e-05,-8.4811e-05,-7.9634e-05,-7.8085e-05,-8.0815e-05,-7.4613e-05,-7.4757e-05,-8.2997e-05,-9.0672e-05,-0.00010226,-0.00010126,-0.00010579,-0.00011218,-0.00010026,-0.00010362,-0.00012787,-0.00014034,-0.00013427,-0.00012833,-0.00012695,-0.00012651,-0.00012005,-0.0001085,-0.00010687,-0.00010185,-8.9367e-05,-8.3094e-05,-8.973e-05,-8.2544e-05,-7.4666e-05,-6.4048e-05,-5.1527e-05,-3.8966e-05,-2.8696e-05,-1.277e-05,-1.2284e-05,-2.6218e-05,-2.812e-05,-2.9962e-05,-3.5337e-05,-3.9816e-05,-4.0554e-05,-4.9216e-05,-3.925e-05,-2.6456e-05,-2.1149e-05,-3.5213e-05,-3.1446e-05,-2.6323e-05,-2.5574e-05,-3.22e-05,-3.4919e-05,-3.2288e-05,-2.2934e-05,-1.1357e-05,-1.2287e-05,-1.0351e-05,-9.3643e-06,-8.3749e-06,-5.7758e-06,-2.1076e-05,-2.5383e-05,-2.128e-05,-1.1504e-05,-1.8438e-06,-4.2977e-06,-3.5007e-06,7.8193e-08,-1.2446e-05,-1.9083e-06,2.9432e-06,-1.2411e-06,-1.1991e-05,-7.7315e-06,-8.3529e-06,-1.2844e-05,-1.842e-05,4.4003e-06,1.5873e-05,1.6372e-05,6.3091e-06,-1.6434e-05,-2.4235e-05,-3.4301e-05,-5.612e-05,-8.0342e-05,-9.2867e-05,-0.00010867,-0.0001292,-0.00011253,-9.1927e-05,-7.7002e-05,-6.9742e-05,-5.7746e-05,-4.0739e-05,-2.0424e-05,-1.1416e-06,-6.145e-06,-1.1223e-05,-2.084e-05,-3.5267e-05,-4.4507e-05,-5.4539e-05,-6.0897e-05,-6.2595e-05,-6.7811e-05,-5.8132e-05,-5.5829e-05,-6.98e-05,-6.6737e-05,-7.662e-05,-8.5345e-05,-8.418e-05,-9.4284e-05,-9.0466e-05,-7.4168e-05,-4.5839e-05,-3.5771e-05,-4.0015e-05,-4.2343e-05,-1.7596e-05,-8.475e-06,-1.0339e-05,-2.3317e-05,-5.0327e-05,-7.1295e-05,-7.9376e-05,-7.9112e-05,-0.00010444,-0.00011612,-0.00012718,-0.00014266,-0.0001461,-0.00014051,-0.00014001,-0.00015957,-0.00012947,-0.00011373,-0.00010844,-9.7076e-05,-6.813e-05,-4.7421e-05,-3.8874e-05,-2.6405e-05,-4.7252e-05,-5.2333e-05,-7.2558e-06,-8.1927e-06,-1.0614e-05,-2.0812e-05,-5.5261e-05,-0.00010639,-0.00014203,-0.00015322,-0.00012426,-0.00012022,-0.00012315,-0.00012029,-0.00012124,-0.00011965,-0.00011177,-8.5108e-05,-8.7284e-05,-8.6721e-05,-7.1756e-05,-4.7391e-05,-1.0345e-05,2.518e-05,3.4466e-05,3.3776e-05,4.4415e-05,6.8855e-05,8.3047e-05,4.9513e-05,1.0889e-05,1.3144e-05,-5.0317e-05,-9.4522e-05,-0.00011146,-0.00012167,-0.0001283,-0.00013264,-0.00013513,-0.0001381,-0.00015035,-0.0001663,-0.00014378,-0.00011224,-6.4127e-05,1.2534e-05,3.6138e-05,2.6296e-05,-7.124e-06,-7.3581e-06,-4.4304e-06,-3.445e-06,-1.0428e-05,-2.1022e-05,-4.6425e-05,-8.35e-05,-7.1221e-05,-0.00011139,-0.00016047,-0.00015841,-0.00014033,-0.00012304,-0.00011048,-9.3506e-05,-0.00010431,-0.00012519,-0.00011661,-0.000143,-0.00016195,-0.00015282,-9.8148e-05,-7.1206e-05,-6.528e-05,-3.5841e-05,-1.9463e-05,-2.2966e-05,-6.0889e-05,-5.7799e-05,-5.6239e-05,-6.2719e-05,-6.8621e-05,-8.2954e-05,-0.00010556,-0.00014054,-0.00015313,-0.00017171,-0.00021059,-0.00023863,-0.00022797,-0.00018602,-0.00016494,-0.00010543,-3.7224e-05,6.7061e-06,3.4976e-05,5.3519e-05,6.2663e-05,0.00013784,0.00016948,0.00016898,0.00016983,0.00013405,9.3752e-05,7.4823e-05,3.2976e-05,-1.2444e-05,-5.7393e-05,-6.9109e-05,-9.119e-05,-0.00012018,-0.00014961,-0.00017295,-0.00015506,-5.5912e-05,-1.4194e-06,3.1702e-05,4.5414e-05,3.4953e-05,3.9172e-05,5.1023e-05,5.7279e-05,7.6224e-05,9.5846e-05,0.00010933,6.5758e-05,4.2476e-05,4.6304e-05,5.1087e-05,5.6304e-05,5.8431e-05,4.7702e-05,5.4057e-05,6.1258e-05,6.1122e-05,3.0608e-05,2.4848e-05,4.4018e-05,7.3853e-05,5.9046e-05,1.9054e-05,-2.3691e-05,-2.853e-05,-1.811e-05,1.6364e-06,-1.8381e-05,-4.2202e-05,-6.67e-05,-8.5128e-05,-9.1875e-05,-0.00010094,-0.00013558,-0.00013986,-0.00014451,-0.0001602,-0.00016901,-0.00017701,-0.00018007,-0.00015135,-8.3531e-05,-2.9511e-06,6.7302e-05,0.00013093,0.00016366,0.00015794,0.00017188,0.00016174,0.00013512,0.00010873,7.1599e-05,2.8562e-05,-1.924e-05,-6.6848e-06,-5.1602e-06,-2.2491e-05,-6.4917e-05,-0.00011369,-0.00014897,-0.0001341,-0.0001591,-0.00017461,-0.00016621,-0.00017087,-0.00014707,-0.00011193,-0.00011364,-0.0001596,-0.0002145,-0.00026175,-0.00029202,-0.00031952,-0.00034408,-0.0003599,-0.00036313,-0.00034998,-0.00031212,-0.00031008,-0.00028583,-0.00022965,-0.00011149,-9.2865e-05,-0.00012058,-0.00015888,-0.00020419,-0.00023813,-0.00027777,-0.0004656,-0.00056497,-0.00060248,-0.00058383,-0.00047921,-0.00041555,-0.00037181,-0.00017553,-8.9645e-05,-6.3201e-05,-7.5729e-05,-1.9268e-06,3.1793e-05,-2.0175e-06,-0.00018691,-0.00021435,-0.00026775,-0.00039087,-0.00018668,-0.00014329,-0.00017568,-0.00019473,-0.00023923,-0.00019835,-8.4138e-05,1.1581e-05,6.3938e-05,6.6906e-05,8.8362e-06,-0.00021453,-0.00010063,3.5937e-05,-0.00012856,-0.0001579,-0.00035447,-0.00059416,-0.00055576,-0.00054219
