NaN,2.35,2.348,2.346,2.344,2.342,2.34,2.338,2.336,2.334,2.332,2.33,2.328,2.326,2.324,2.322,2.32,2.318,2.316,2.314,2.312,2.31,2.308,2.306,2.304,2.302,2.3,2.298,2.296,2.294,2.292,2.29,2.288,2.286,2.284,2.282,2.28,2.278,2.276,2.274,2.272,2.27,2.268,2.266,2.264,2.262,2.26,2.258,2.256,2.254,2.252,2.25,2.248,2.246,2.244,2.242,2.24,2.238,2.236,2.234,2.232,2.23,2.228,2.226,2.224,2.222,2.22,2.218,2.216,2.214,2.212,2.21,2.208,2.206,2.204,2.202,2.2,2.198,2.196,2.194,2.192,2.19,2.188,2.186,2.184,2.182,2.18,2.178,2.176,2.174,2.172,2.17,2.168,2.166,2.164,2.162,2.16,2.158,2.156,2.154,2.152,2.15,2.148,2.146,2.144,2.142,2.14,2.138,2.136,2.134,2.132,2.13,2.128,2.126,2.124,2.122,2.12,2.118,2.116,2.114,2.112,2.11,2.108,2.106,2.104,2.102,2.1,2.098,2.096,2.094,2.092,2.09,2.088,2.086,2.084,2.082,2.08,2.078,2.076,2.074,2.072,2.07,2.068,2.066,2.064,2.062,2.06,2.058,2.056,2.054,2.052,2.05,2.048,2.046,2.044,2.042,2.04,2.038,2.036,2.034,2.032,2.03,2.028,2.026,2.024,2.022,2.02,2.018,2.016,2.014,2.012,2.01,2.008,2.006,2.004,2.002,2,1.998,1.996,1.994,1.992,1.99,1.988,1.986,1.984,1.982,1.98,1.978,1.976,1.974,1.972,1.97,1.968,1.966,1.964,1.962,1.96,1.958,1.956,1.954,1.952,1.95,1.948,1.946,1.944,1.942,1.94,1.938,1.936,1.934,1.932,1.93,1.928,1.926,1.924,1.922,1.92,1.918,1.916,1.914,1.912,1.91,1.908,1.906,1.904,1.902,1.9,1.898,1.896,1.894,1.892,1.89,1.888,1.886,1.884,1.882,1.88,1.878,1.876,1.874,1.872,1.87,1.868,1.866,1.864,1.862,1.86,1.858,1.856,1.854,1.852,1.85,1.848,1.846,1.844,1.842,1.84,1.838,1.836,1.834,1.832,1.83,1.828,1.826,1.824,1.822,1.82,1.818,1.816,1.814,1.812,1.81,1.808,1.806,1.804,1.802,1.8,1.798,1.796,1.794,1.792,1.79,1.788,1.786,1.784,1.782,1.78,1.778,1.776,1.774,1.772,1.77,1.768,1.766,1.764,1.762,1.76,1.758,1.756,1.754,1.752,1.75,1.748,1.746,1.744,1.742,1.74,1.738,1.736,1.734,1.732,1.73,1.728,1.726,1.724,1.722,1.72,1.718,1.716,1.714,1.712,1.71,1.708,1.706,1.704,1.702,1.7,1.698,1.696,1.694,1.692,1.69,1.688,1.686,1.684,1.682,1.68,1.678,1.676,1.674,1.672,1.67,1.668,1.666,1.664,1.662,1.66,1.658,1.656,1.654,1.652,1.65,1.648,1.646,1.644,1.642,1.64,1.638,1.636,1.634,1.632,1.63,1.628,1.626,1.624,1.622,1.62,1.618,1.616,1.614,1.612,1.61,1.608,1.606,1.604,1.602,1.6,1.598,1.596,1.594,1.592,1.59,1.588,1.586,1.584,1.582,1.58,1.578,1.576,1.574,1.572,1.57,1.568,1.566,1.564,1.562,1.56,1.558,1.556,1.554,1.552,1.55,1.548,1.546,1.544,1.542,1.54,1.538,1.536,1.534,1.532,1.53,1.528,1.526,1.524,1.522,1.52,1.518,1.516,1.514,1.512,1.51,1.508,1.506,1.504,1.502,1.5,1.498,1.496,1.494,1.492,1.49,1.488,1.486,1.484,1.482,1.48,1.478,1.476,1.474,1.472,1.47,1.468,1.466,1.464,1.462,1.46,1.458,1.456,1.454,1.452,1.45,1.448,1.446,1.444,1.442,1.44,1.438,1.436,1.434,1.432,1.43,1.428,1.426,1.424,1.422,1.42,1.418,1.416,1.414,1.412,1.41,1.408,1.406,1.404,1.402,1.4,1.398,1.396,1.394,1.392,1.39,1.388,1.386,1.384,1.382,1.38,1.378,1.376,1.374,1.372,1.37,1.368,1.366,1.364,1.362,1.36,1.358,1.356,1.354,1.352,1.35,1.348,1.346,1.344,1.342,1.34,1.338,1.336,1.334,1.332,1.33,1.328,1.326,1.324,1.322,1.32,1.318,1.316,1.314,1.312,1.31,1.308,1.306,1.304,1.302,1.3,1.298,1.296,1.294,1.292,1.29,1.288,1.286,1.284,1.282,1.28,1.278,1.276,1.274,1.272,1.27,1.268,1.266,1.264,1.262,1.26,1.258,1.256,1.254,1.252,1.25,1.248,1.246,1.244,1.242,1.24,1.238,1.236,1.234,1.232,1.23,1.228,1.226,1.224,1.222,1.22,1.218,1.216,1.214,1.212,1.21,1.208,1.206,1.204,1.202,1.2,1.198,1.196,1.194,1.192,1.19,1.188,1.186,1.184,1.182,1.18,1.178,1.176,1.174,1.172,1.17,1.168,1.166,1.164,1.162,1.16,1.158,1.156,1.154,1.152,1.15,1.148,1.146,1.144,1.142,1.14,1.138,1.136,1.134,1.132,1.13,1.128,1.126,1.124,1.122,1.12,1.118,1.116,1.114,1.112,1.11,1.108,1.106,1.104,1.102,1.1,1.098,1.096,1.094,1.092,1.09,1.088,1.086,1.084,1.082,1.08,1.078,1.076,1.074,1.072,1.07,1.068,1.066,1.064,1.062,1.06,1.058,1.056,1.054,1.052,1.05,1.048,1.046,1.044,1.042,1.04,1.038,1.036,1.034,1.032,1.03,1.028,1.026,1.024,1.022,1.02,1.018,1.016,1.014,1.012,1.01,1.008,1.006,1.004,1.002,1,0.998,0.996,0.994,0.992,0.99,0.988,0.986,0.984,0.982,0.98,0.978,0.976,0.974,0.972,0.97,0.968,0.966,0.964,0.962,0.96,0.958,0.956,0.954,0.952,0.95,0.948,0.946,0.944,0.942,0.94,0.938,0.936,0.934,0.932,0.93,0.928,0.926,0.924,0.922,0.92,0.918,0.916,0.914,0.912,0.91,0.908,0.906,0.904,0.902,0.9,0.898,0.896,0.894,0.892,0.89,0.888,0.886,0.884,0.882,0.88,0.878,0.876,0.874,0.872,0.87,0.868,0.866,0.864,0.862,0.86,0.858,0.856,0.854,0.852,0.85,0.848,0.846,0.844,0.842,0.84,0.838,0.836,0.834,0.832,0.83,0.828,0.826,0.824,0.822,0.82,0.818,0.816,0.814,0.812,0.81,0.808,0.806,0.804,0.802,0.8,0.798,0.796,0.794,0.792,0.79,0.788,0.786,0.784,0.782,0.78,0.778,0.776,0.774,0.772,0.77,0.768,0.766,0.764,0.762,0.76,0.758,0.756,0.754,0.752,0.75,0.748,0.746,0.744,0.742,0.74,0.738,0.736,0.734,0.732,0.73,0.728,0.726,0.724,0.722,0.72,0.718,0.716,0.714,0.712,0.71,0.708,0.706,0.704,0.702,0.7,0.698,0.696,0.694,0.692,0.69,0.688,0.686,0.684,0.682,0.68,0.678,0.676,0.674,0.672,0.67,0.668,0.666,0.664,0.662,0.66,0.658,0.656,0.654,0.652,0.65,0.648,0.646,0.644,0.642,0.64,0.638,0.636,0.634,0.632,0.63,0.628,0.626,0.624,0.622,0.62,0.618,0.616,0.614,0.612,0.61,0.608,0.606,0.604,0.602,0.6,0.598,0.596,0.594,0.592,0.59,0.588,0.586
-9.9376e-12,-4.3684e-05,-3.2855e-05,-2.2137e-05,-1.1528e-05,-1.0291e-06,2.0703e-05,7.1262e-05,0.00012173,0.00017211,0.00022241,0.00026622,0.00019056,0.00011503,3.9623e-05,-3.5646e-05,-0.00011078,-0.00012613,-0.0001265,-0.00012687,-0.00012724,-0.0001276,-0.00012797,-0.00012833,-0.00012869,-0.00012905,-0.0001294,-0.00012976,-0.00013011,-0.00013046,-0.00013081,-0.00013116,-0.0001315,-0.00013184,-0.00013218,-0.00013252,-0.00013286,-0.00013319,-0.00013353,-0.00013386,-0.00013419,-0.00013451,-0.00013484,-0.00013516,-0.00013548,-0.0001358,-0.00013612,-0.00013644,-0.00013675,-0.00013706,-0.00013738,-0.00013768,-0.00013799,-0.0001383,-0.0001386,-0.0001389,-0.0001392,-0.0001395,-0.0001398,-0.00014009,-0.00014039,-0.00014068,-0.00014097,-0.00014126,-0.00014154,-0.00014183,-0.00014211,-0.0001424,-0.00014268,-0.00014295,-0.00014323,-0.00014351,-0.00014378,-0.00014405,-0.00014433,-0.00014459,-0.00014486,-0.00014513,-0.00014539,-0.00014566,-0.00014592,-0.00014618,-0.00014644,-0.0001467,-0.00014695,-0.00014721,-0.00014746,-0.00014772,-0.00014797,-0.00014822,-0.00014846,-0.00014871,-0.00014896,-0.0001492,-0.00014944,-0.00014969,-0.00014993,-0.00015017,-0.0001504,-0.00015064,-0.00015088,-0.00015111,-0.00015135,-0.00015158,-0.00015181,-0.00015204,-0.00015227,-0.0001525,-0.00015272,-0.00015295,-0.00015317,-0.0001534,-0.00015362,-0.00015384,-0.00015406,-0.00015428,-0.0001545,-0.00015472,-0.00015493,-0.00015515,-0.00015537,-0.00015558,-0.00015579,-0.00015601,-0.00015622,-0.00015643,-0.00015664,-0.00015685,-0.00015705,-0.00015726,-0.00015747,-0.00015767,-0.00015788,-0.00015808,-0.00015829,-0.00015849,-0.00015869,-0.0001589,-0.0001591,-0.0001593,-0.0001595,-0.0001597,-0.00015989,-0.00016009,-0.00016029,-0.00016049,-0.00016068,-0.00016088,-0.00016107,-0.00016127,-0.00016146,-0.00016166,-0.00016185,-0.00016204,-0.00016224,-0.00016243,-0.00016262,-0.00016281,-0.000163,-0.00016319,-0.00016338,-0.00016357,-0.00016376,-0.00016395,-0.00016414,-0.00016433,-0.00016452,-0.00016471,-0.0001649,-0.00016508,-0.00016527,-0.00016546,-0.00016565,-0.00016583,-0.00016602,-0.00016621,-0.00016639,-0.00016658,-0.00016677,-0.00016695,-0.00016714,-0.00016733,-0.00016751,-0.0001677,-0.00016789,-0.00016807,-0.00016826,-0.00016844,-0.00016863,-0.00016882,-0.000169,-0.00016919,-0.00016938,-0.00016956,-0.00016975,-0.00016994,-0.00017012,-0.00017031,-0.0001705,-0.00017068,-0.00017087,-0.00017106,-0.00017125,-0.00017144,-0.00017162,-0.00017181,-0.000172,-0.00017219,-0.00017238,-0.00017257,-0.00017276,-0.00017295,-0.00017314,-0.00017333,-0.00017352,-0.00017372,-0.00017391,-0.0001741,-0.00017429,-0.00017449,-0.00017468,-0.00017487,-0.00017507,-0.00017526,-0.00017546,-0.00017565,-0.00017585,-0.00017605,-0.00017625,-0.00017644,-0.00017664,-0.00017684,-0.00017704,-0.00017724,-0.00017744,-0.00017764,-0.00017784,-0.00017805,-0.00017825,-0.00017845,-0.00017866,-0.00017886,-0.00017907,-0.00017927,-0.00017948,-0.00017969,-0.00017989,-0.0001801,-0.00018031,-0.00018052,-0.00018073,-0.00018094,-0.00018116,-0.00018137,-0.00018158,-0.0001818,-0.00018201,-0.00018223,-0.00018244,-0.00018266,-0.00018288,-0.0001831,-0.00018332,-0.00018354,-0.00018376,-0.00018398,-0.00018421,-0.00018443,-0.00018466,-0.00018488,-0.00018511,-0.00018534,-0.00018556,-0.00018579,-0.00018602,-0.00018625,-0.00018649,-0.00018672,-0.00018695,-0.00018719,-0.00018742,-0.00018766,-0.0001879,-0.00018814,-0.00018838,-0.00018862,-0.00018886,-0.0001891,-0.00018934,-0.00018959,-0.00018984,-0.00019008,-0.00019033,-0.00019058,-0.00019083,-0.00019108,-0.00019133,-0.00019158,-0.00019184,-0.00019209,-0.00019235,-0.00019261,-0.00019286,-0.00019312,-0.00019338,-0.00019364,-0.00019391,-0.00019417,-0.00019444,-0.0001947,-0.00019497,-0.00019524,-0.0001955,-0.00019578,-0.00019605,-0.00019632,-0.00019659,-0.00019687,-0.00019714,-0.00019742,-0.0001977,-0.00019798,-0.00019826,-0.00019854,-0.00019882,-0.00019911,-0.00019939,-0.00019968,-0.00019996,-0.00020025,-0.00020054,-0.00020083,-0.00020112,-0.00020142,-0.00020171,-0.00020201,-0.0002023,-0.0002026,-0.0002029,-0.0002032,-0.0002035,-0.0002038,-0.00020411,-0.00020441,-0.00020472,-0.00020503,-0.00020533,-0.00020564,-0.00020595,-0.00020627,-0.00020658,-0.00020689,-0.00020721,-0.00020752,-0.00020784,-0.00020816,-0.00020848,-0.0002088,-0.00020912,-0.00020945,-0.00020977,-0.0002101,-0.00021043,-0.00021075,-0.00021108,-0.00021141,-0.00021175,-0.00021208,-0.00021241,-0.00021275,-0.00021308,-0.00021342,-0.00021376,-0.0002141,-0.00021444,-0.00021478,-0.00021513,-0.00021547,-0.00021582,-0.00021616,-0.00021651,-0.00021686,-0.00021721,-0.00021756,-0.00021792,-0.00021827,-0.00021862,-0.00021898,-0.00021934,-0.0002197,-0.00022005,-0.00022042,-0.00022078,-0.00022114,-0.0002215,-0.00022187,-0.00022224,-0.0002226,-0.00022297,-0.00022334,-0.00022371,-0.00022408,-0.00021267,-0.00021326,-0.00021386,-0.00021445,-0.00021505,-0.00021565,-0.00021626,-0.00021686,-0.00021746,-0.00021807,-0.00021868,-0.00021929,-0.0002199,-0.00022051,-0.00022112,-0.00022174,-0.00022235,-0.00022297,-0.00022359,-0.00022421,-0.00022483,-0.00022545,-0.00022608,-0.0002267,-0.00022733,-0.00022795,-0.00022858,-0.00022921,-0.00022985,-0.00023048,-0.00023111,-0.00023175,-0.00023238,-0.00023302,-0.00023366,-0.0002343,-0.00023494,-0.00023558,-0.00023623,-0.00023687,-0.00023752,-0.00023817,-0.00023881,-0.00023946,-0.00024011,-0.00024077,-0.00024142,-0.00024207,-0.00024273,-0.00024339,-0.00024404,-0.0002447,-0.00024536,-0.00024602,-0.00024668,-0.00024735,-0.00024801,-0.00024868,-0.00024934,-0.00025001,-0.00025068,-0.00025135,-0.00025202,-0.00025269,-0.00025336,-0.00025403,-0.00025471,-0.00025538,-0.00025606,-0.00025674,-0.00025741,-0.00025809,-0.00025877,-0.00025946,-0.00026014,-0.00026082,-0.0002615,-0.00026219,-0.00026287,-0.00026356,-0.00026425,-0.00026494,-0.00026563,-0.00026632,-0.00026701,-0.0002677,-0.00026839,-0.00026909,-0.00026978,-0.00027048,-0.00027117,-0.00027187,-0.00027257,-0.00027326,-0.00027396,-0.00022735,-0.00013111,-3.4828e-05,6.15e-05,0.00015787,0.00025428,0.0002818,0.00025718,0.00023256,0.00020795,0.00018334,0.00015874,0.00015595,0.00016308,0.00017017,0.0001772,0.0001842,0.00019114,0.00017018,0.00014394,0.00011771,9.1486e-05,6.5264e-05,4.0026e-05,4.2317e-05,4.461e-05,4.6905e-05,4.9201e-05,5.15e-05,5.1359e-05,4.4578e-05,3.7798e-05,3.1017e-05,2.4235e-05,1.7454e-05,1.3817e-05,1.2793e-05,1.1769e-05,1.0745e-05,9.7201e-06,8.6948e-06,7.8358e-06,7.0044e-06,6.1753e-06,5.3484e-06,4.5237e-06,4.1848e-06,5.4246e-06,6.6643e-06,7.9039e-06,9.1435e-06,1.0383e-05,9.4777e-06,7.4129e-06,5.3482e-06,3.2836e-06,1.2192e-06,-3.1656e-07,2.3248e-06,4.9653e-06,7.6049e-06,1.0244e-05,1.2882e-05,1.24e-05,1.0053e-05,7.7062e-06,5.3604e-06,3.0152e-06,7.1608e-07,-1.3895e-06,-3.4946e-06,-5.5992e-06,-7.7032e-06,-9.8066e-06,-8.7302e-06,-6.8996e-06,-5.0689e-06,-3.2381e-06,-1.4072e-06,-6.3718e-07,-1.0161e-06,-1.3943e-06,-1.7718e-06,-2.1487e-06,-2.3504e-06,-1.8831e-06,-1.4171e-06,-9.5234e-07,-4.8875e-07,-2.6347e-08,-8.6618e-07,-1.7194e-06,-2.5724e-06,-3.4251e-06,-4.2776e-06,-3.1134e-06,-1.5353e-06,4.2756e-08,1.6206e-06,3.1984e-06,3.9749e-06,4.4519e-06,4.9291e-06,5.4067e-06,5.8847e-06,5.7935e-06,5.4397e-06,5.0857e-06,4.7316e-06,4.3774e-06,4.4549e-06,4.7172e-06,4.9797e-06,5.2425e-06,5.5056e-06,5.2726e-06,4.8972e-06,4.5217e-06,4.1459e-06,3.7701e-06,4.4466e-06,5.2219e-06,5.9975e-06,6.7734e-06,7.5329e-06,8.1614e-06,8.7895e-06,9.4171e-06,1.0044e-05,1.0685e-05,1.1348e-05,1.2012e-05,1.2675e-05,1.3338e-05,1.5516e-05,1.836e-05,2.1203e-05,2.4046e-05,2.6625e-05,2.6113e-05,2.56e-05,2.5089e-05,2.4579e-05,2.3965e-05,2.3256e-05,2.2548e-05,2.1839e-05,2.1174e-05,2.1768e-05,2.2361e-05,2.2955e-05,2.3548e-05,2.5855e-05,2.9284e-05,3.2712e-05,3.614e-05,3.8852e-05,3.9276e-05,3.9699e-05,4.0122e-05,4.0545e-05,3.976e-05,3.8889e-05,3.8017e-05,3.7145e-05,3.7567e-05,3.8567e-05,3.9567e-05,4.0568e-05,4.1038e-05,4.1e-05,4.0961e-05,4.0922e-05,4.1396e-05,4.2667e-05,4.3937e-05,4.5207e-05,4.6324e-05,4.7134e-05,4.7944e-05,4.8754e-05,4.9762e-05,5.1162e-05,5.2562e-05,5.3962e-05,5.5372e-05,5.6795e-05,5.8219e-05,5.9642e-05,6.0962e-05,6.2188e-05,6.3413e-05,6.4639e-05,6.5292e-05,6.5705e-05,6.6118e-05,6.6532e-05,6.8255e-05,7.0054e-05,7.1854e-05,7.3968e-05,7.7057e-05,8.0146e-05,8.3236e-05,8.3755e-05,8.2565e-05,8.1375e-05,8.019e-05,7.9291e-05,7.8392e-05,7.7493e-05,7.6391e-05,7.5072e-05,7.3754e-05,7.2472e-05,7.5966e-05,7.946e-05,8.2954e-05,8.9351e-05,9.7795e-05,0.00010624,0.0001118,0.00010712,0.00010244,9.7754e-05,9.7768e-05,9.8271e-05,9.8776e-05,0.00010564,0.00011602,0.0001264,0.00013001,0.00012478,0.00011955,0.00011244,0.00010038,8.8323e-05,8.0929e-05,9.7041e-05,0.00011315,0.00012713,0.00012299,0.00011886,0.00011449,0.00010782,0.00010114,9.3672e-05,8.0869e-05,6.8067e-05,5.8557e-05,6.1278e-05,6.3987e-05,7.7492e-05,0.00011196,0.00014644,0.00016744,0.00017565,0.00018386,0.0001751,0.00016012,0.00014514,0.00012037,9.5544e-05,8.4323e-05,0.00010534,0.00012635,0.0001471,0.00016771,0.00018868,0.00022151,0.00025437,0.0002403,0.00017043,0.00010056,0.00019603,0.00030506,0.00033858,0.0002721,0.00020558,0.00020574,0.0002077,0.00019372,0.00016696,0.00015245,0.00019604,0.00023962,0.00018536,0.00011081,0.00013481,0.00025056,0.000325,0.00027008,0.00021516,0.00025836,0.0003016,0.00027001,0.00021867,0.00027741,0.00040493,0.00048875,0.00052363,0.00057199,0.00064441,0.00066943,0.00057046,0.00047639,0.00039941,0.00038129,0.00059452,0.00070895,0.00045079,0.00025985,0.00027638,0.00031054,0.00038432,0.00038514,0.00027565,0.00023647,0.00026332,0.00041154,0.00062264,0.00066003,0.00066134,0.00066265,0.00066398,0.00066532,0.00066667,0.00066804,0.00066942,0.00067082,0.00067223,0.00067365,0.00067509,0.00067655,0.00067802,0.0006795,0.000681,0.00068252,0.00068405,0.0006856,0.00068716,0.00068875,0.00069035,0.00069196,0.0006936,0.00069525,0.00069692,0.00069861,0.00070032,0.00070205,0.00070379,0.00070556,0.00070735,0.00070915,0.00071098,0.00071283,0.0007147,0.00071659,0.0007185,0.00072044,0.0007224,0.00072438,0.00072638,0.00072841,0.00073046,0.00073253,0.00073463,0.00073676,0.0007389,0.00074108,0.00074328,0.00074551,0.00074776,0.00075004,0.00075235,0.00075469,0.00075705,0.00075944,0.00076187,0.00076432,0.00072262,0.00070632,0.00070389,0.00070161,0.00069946,0.00069746,0.00069561
